total_cost,total_emission,P_0,P_1,P_2,P_3,P_4,P_5,P_6,P_7,P_8,P_9,P_10,P_11,P_12
19412.9941,3923.64746,136.25676,89.692688,89.5150909,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,94.972496,69.0694885
19411.2246,3924.25391,136.439621,90.8589478,89.4717941,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,94.972496,67.7637253
19412.6074,3923.77612,133.260788,91.3632278,90.840416,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,94.972496,69.0694885
19408.5449,3925.19336,138.174789,90.327652,90.3872223,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,94.972496,65.6443024
19412.3105,3923.87378,135.144333,90.6400528,90.0727844,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,94.972496,68.6769028
19408.959,3925.06226,134.875275,90.213768,93.1966019,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,94.972496,66.2481918
19412.8477,3923.69092,135.121063,90.0950546,90.2484741,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,94.972496,69.0694885
19406.4824,3925.92725,138.935638,91.1053543,90.4901428,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,91.2961197,67.6791992
19406.7422,3925.83423,135.14502,92.1021118,92.7356415,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,91.665451,67.8582993
19407.0449,3925.71802,137.568802,91.8746185,90.5393143,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,91.665451,67.8582993
19412.5391,3923.81104,132.713333,92.817749,89.9334488,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,94.972496,69.0694885
19412.5508,3923.80322,132.785904,91.3205414,91.3583069,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,94.972496,69.0694885
19412.4883,3923.82886,132.30658,91.7701263,91.3878403,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,94.972496,69.0694885
19412.2852,3923.89624,135.95311,89.1699448,90.8326035,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,94.972496,68.5783615
19412.2832,3923.90088,137.200027,90.0890503,88.7838287,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,94.972496,68.4610596
19406.1836,3926.021,137.113586,92.7431641,90.7194672,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,91.3094864,67.6207962
19409.0293,3925.02539,137.114319,91.8623657,89.4966965,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,92.7563248,68.2768326
19412.6211,3923.77051,133.371414,91.6560135,90.4370575,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,94.972496,69.0694885
19412.5977,3923.78101,133.189255,92.057312,90.2178879,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,94.972496,69.0694885
19412.6152,3923.7749,133.308929,91.0790253,91.0766602,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,94.972496,69.0694885
19405.7441,3926.16846,135.566116,93.5845261,91.5385056,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,94.972496,63.8447914
19412.998,3923.64551,136.29277,89.9839401,89.1877441,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,94.972496,69.0694885
19412.6387,3923.76904,133.512085,92.4390945,89.513298,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,94.972496,69.0694885
19409.6465,3924.80151,137.098587,90.812912,90.0716858,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,94.972496,66.5509109
19408.3301,3925.27222,138.498047,90.3681641,90.2125626,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,94.972496,65.455368
19409.5449,3924.83154,136.32048,91.4275208,90.2351685,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,94.972496,66.5509109
19408.9824,3925.05005,137.177597,89.3901367,91.914917,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,94.972496,66.0514145
19409.4805,3924.85352,135.82103,91.867363,90.2947006,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,94.972496,66.5509109
19409.6641,3924.79785,137.222885,90.419075,90.3412781,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,94.972496,66.5509109
19412.8105,3923.70264,134.840546,90.224617,90.3993988,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,94.972496,69.0694885
19408.6289,3925.17627,133.840683,91.4128571,93.1748428,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,94.972496,66.1054916
19410.7676,3924.41602,135.671814,91.8831711,89.5044174,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,93.377655,69.0694885
19412.0371,3923.97974,136.464951,89.4158478,90.3019257,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,94.972496,68.3512344
19412.6836,3923.74585,133.866669,91.28302,90.314949,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,94.972496,69.0694885
19407.8789,3925.42456,137.556778,92.4534454,89.3070145,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,94.972496,65.2168274
19402.5312,3927.30591,137.676315,94.3479691,91.2119141,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,94.972496,61.2978973
19406.168,3926.02319,134.839645,93.2380981,92.2341385,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,94.972496,64.2219772
19407.9863,3925.396,138.348297,89.762764,91.2062454,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,94.972496,65.2168274
19407.9316,3925.40674,137.965088,91.9608078,89.3913651,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,94.972496,65.2168274
19407.8398,3925.45312,137.150284,89.5606995,92.6062317,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,94.972496,65.2168274
19398.0176,3928.95508,140.68663,95.6313171,90.5582428,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,92.2758789,60.3545113
19406.3398,3925.95679,136.214355,93.4315567,90.6675262,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,94.972496,64.2206116
19407.5488,3925.54004,134.952759,91.6968689,92.6675949,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,94.972496,65.2168274
19407.4453,3925.58643,134.118683,92.1436996,93.0548553,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,94.972496,65.2168274
19407.6992,3925.4812,136.171967,93.0823822,90.0628662,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,94.972496,65.2168274
19407.5859,3925.5271,135.235474,91.3842087,92.6975479,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,94.972496,65.2168274
19412.2246,3923.91138,132.971771,91.9976959,90.746315,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,94.972496,68.8181305
19412.3672,3923.85742,134.06604,90.7290878,90.9209137,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,94.972496,68.8181305
19423.5566,3920.05566,131.304855,88.4205933,87.5428925,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,97.7908249,74.4472275
19422.2246,3920.51465,131.484406,87.2515411,89.5224228,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,97.7908249,73.4572372
19423.5215,3920.06738,131.028381,88.6735916,87.5665054,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,97.7908249,74.4472275
19423.5312,3920.06445,131.104294,88.6651917,87.4989548,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,97.7908249,74.4472275
19422.9844,3920.25293,132.315811,88.5647659,86.9006119,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,97.7908249,73.9345169
19422.3555,3920.4563,131.553116,88.7018433,87.909584,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,97.7908249,73.5512466
19419.3945,3921.45312,131.08905,90.551384,88.6305237,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,97.7334442,71.5020981
19416,3922.61792,131.53772,90.3919601,90.8843918,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,96.1169357,70.5754929
19423.1914,3920.18066,131.835892,88.3975906,87.3564301,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,97.4693527,74.4472275
19418.4922,3921.7561,132.384827,90.4112549,88.2570038,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,97.4693527,70.9840927
19413.1191,3923.60596,133.160492,93.0095062,88.8702011,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,97.4693527,66.996994
19415.9609,3922.63721,131.904266,92.0297089,88.9667435,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,94.7246857,71.881218
19421.7812,3920.66016,133.136993,88.7710953,86.8299866,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,97.4693527,73.2990723
19416.7988,3922.33398,132.163712,91.2933807,88.8079224,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,97.4693527,69.7721329
19423.1328,3920.19946,131.377365,88.0663834,88.1460953,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,97.4693527,74.4472275
19423,3920.24316,130.362579,88.642746,88.5844574,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,97.4693527,74.4472275
19421.9375,3920.60376,132.822266,88.2831421,87.4897842,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,97.4693527,73.4420547
19420.0781,3921.21973,131.353058,90.1331558,88.3108368,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,97.7908249,71.9185867
19417.623,3922.06323,133.381134,88.4674072,89.9581909,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,96.2330856,71.4669266
19419.7617,3921.33203,130.946167,90.7652588,88.2794724,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,97.7908249,71.7248154
19417.791,3921.99878,131.639725,89.8603745,90.0047302,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,96.9308853,71.0708466
19418.8926,3921.62207,133.072571,88.5596313,89.1912155,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,97.7908249,70.8921585
19412.2871,3923.89502,135.920135,92.0536194,87.9429398,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,96.8228912,66.7669067
19416.9805,3922.27734,131.382065,91.6347122,89.0401459,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,97.6434708,69.8060608
19417.166,3922.20239,132.830063,89.9417496,89.2851334,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,97.6434708,69.8060608
19417.1953,3922.19263,133.071869,90.3195038,88.6655731,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,97.6434708,69.8060608
19417.4512,3922.12061,134.990753,88.5855255,88.4807663,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,97.6434708,69.8060608
19417.1875,3922.19702,132.978577,89.6521072,89.4264679,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,97.6434708,69.8060608
19419.7168,3921.34399,131.04718,89.5478516,89.4382553,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,97.7908249,71.682457
19416.7754,3922.33569,132.912674,89.7175064,89.7161255,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,97.7908249,69.3693848
19417.0469,3922.24463,132.763641,89.5404968,89.8313446,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,97.7908249,69.5802002
19415.8574,3922.65771,131.8311,91.8070068,89.2748718,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,97.7908249,68.8026352
19418.3105,3921.82886,134.371933,88.1087723,88.8914337,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,97.7908249,70.3436737
19423.5742,3920.05444,131.411896,87.576355,88.2801514,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,97.7908249,74.4472275
19421.2637,3920.8291,130.629578,88.6628952,89.5813904,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,97.7908249,72.842041
19417.7422,3922.0166,133.218109,90.2047043,88.2913971,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,95.318985,72.4732666
19422.1738,3920.51709,130.662949,89.0097046,88.5392609,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,97.7908249,73.5037689
19421.9766,3920.58643,130.07103,89.8014679,88.4272003,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,97.7908249,73.4160385
19431.4082,3917.47974,127.936882,86.7680893,86.5617828,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,97.7908249,80.4489822
19500.6543,3897.39746,102.803871,72.6695023,73.6491318,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,110.384644
19510.375,3894.95435,101.174683,70.622673,70.3592377,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,117.350578
19299.0664,4005.87402,210.219437,122.485542,122.900551,179.999374,175.123184,179.533981,179.227341,177.444138,175.890106,47.3606377,117.793175,55.8930664,55.6293831
19295.9668,4008.46655,205.165375,125.773911,128.31749,176.309006,179.999649,172.526443,177.95166,179.905792,179.921997,43.2895508,119.451607,55.2340088,55.6534882
19295.1875,4009.50415,196.610718,135.818665,123.056694,179.999374,179.999649,179.999573,178.549179,179.998779,177.771057,42.1555405,113.444237,55.9957123,56.1008339
19450.9512,3911.31665,122.547905,81.9745941,81.9527435,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,109.853127,83.1781845
19450.6016,3911.4165,119.961205,83.3397217,83.1742706,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,109.853127,83.1781845
19450.9414,3911.31836,122.481117,82.1271057,81.8669968,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,109.853127,83.1781845
19450.6172,3911.41382,120.074913,82.7840958,83.6160126,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,109.853127,83.1781845
19435.4258,3916.17236,125.076485,87.7631683,85.1346436,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,104.597839,76.9343796
19435.5762,3916.11426,126.243462,86.068512,85.6622009,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,104.597839,76.9343796
19435.5879,3916.11084,126.33075,85.9694595,85.6741333,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,104.597839,76.9343796
19435.4609,3916.15918,125.34053,85.9106445,86.7231979,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,104.597839,76.9343796
19504.6641,3896.3772,101.592926,72.8518066,71.7487411,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,113.313774
19512.7227,3894.37402,99.4810333,70.8835373,69.9855576,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,119.157242
19507.7129,3895.61328,100.229507,72.3847046,71.3111877,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,115.58181
19400.6211,3928.0144,139.968079,93.4846878,91.5421143,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,86.5966263,67.9149551
19411.0801,3924.31616,135.587814,91.7684402,89.5134659,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,90.6843643,71.9523315
19411.0137,3924.33911,135.045258,90.7349548,91.0895996,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,90.6843643,71.9523315
19403.9219,3926.83838,136.217987,94.5277939,91.4294891,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,89.8701324,67.461319
19410.5742,3924.49072,135.63681,91.765358,89.8420944,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,90.6843643,71.5779343
19411.0586,3924.32764,135.407288,92.1985931,89.2639542,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,90.6843643,71.9523315
19400.459,3928.08228,140.065079,91.9118652,93.1668167,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,85.6681137,68.6945267
19396.6738,3929.44019,141.015778,93.8408127,93.1571198,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,85.1668243,66.3261719
19401.1484,3927.82764,139.571671,93.3902206,91.6260986,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,85.6681137,69.2503967
19391.2461,3931.44092,143.564255,95.6049728,93.1172943,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,82.2280045,64.9919815
19399.7402,3928.33179,139.045059,93.1942368,93.3332977,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,85.6681137,68.2657242
19393.8281,3930.49316,139.677841,95.7746201,94.5705566,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,82.6562729,66.827179
19394.0703,3930.39697,141.59967,94.1896515,94.2338562,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,82.6562729,66.827179
19394,3930.42212,141.059479,95.3251495,93.6385117,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,82.6562729,66.827179
19410.1113,3924.66528,136.803802,91.332489,89.6043167,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,87.9766617,73.789299
19409.6406,3924.82349,135.849197,91.2846527,90.8595047,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,87.9766617,73.5366058
19404.3652,3926.68018,136.878983,92.9347458,92.1513672,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,86.7852936,70.7562332
19406.666,3925.86499,137.447647,91.3087921,91.5585403,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,87.9766617,71.2147446
19400.541,3928.05957,137.006699,94.6224136,93.1823273,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,84.9158936,69.7793121
19406.4336,3925.94873,135.638443,92.9339752,91.7427063,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,87.9766617,71.2147446
19405.2383,3926.37646,138.378464,90.8740387,92.1970444,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,87.9766617,70.0803604
19406.1133,3926.05371,138.155365,91.8533707,90.7459564,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,89.6179581,69.133728
19404.1562,3926.75049,137.821854,91.4988022,92.8396606,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,89.6179581,67.728363
19407.543,3925.55322,137.721329,91.1016006,90.8477402,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,89.6179581,70.2178497
19415.2852,3922.86816,133.894882,90.2512054,89.5029068,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,90.6843643,75.1731491
19415.2734,3922.87256,133.802048,90.1180038,89.7290497,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,90.6843643,75.1731491
19415.2891,3922.86792,133.921066,89.9442215,89.7838364,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,90.6843643,75.1731491
19399.084,3928.57837,141.14563,92.1319427,92.9735718,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,85.7344131,67.5210495
19409.9668,3924.70288,135.214294,90.9988708,91.436058,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,90.6843643,71.1729584
19410.0469,3924.67603,135.835312,90.4954376,91.3183212,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,90.6843643,71.1729584
19410.0176,3924.68188,135.625824,91.523468,90.4999084,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,90.6843643,71.1729584
19514.0859,3894.04932,100.582024,69.4160004,69.5091553,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,119.999962
19513.9863,3894.06714,99.8924332,70.0470657,69.5676422,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,119.999962
19483.8711,3901.82031,110.0578,76.4249725,75.1709213,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,97.8534851
19485.1465,3901.4729,109.013863,75.8643265,75.7719879,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,98.8571701
19486.0605,3901.22803,107.85807,75.7960815,76.2384033,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,99.6147385
19486.3438,3901.15698,109.903572,74.8706512,75.1182785,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,99.6147385
19486.0703,3901.22388,107.93383,76.1567001,75.8021011,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,99.6147385
19490.166,3900.12988,107.397484,75.308754,74.2459106,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,102.555183
19485.8262,3901.28979,108.116623,76.4360046,75.5310287,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,99.4236221
19485.8398,3901.28613,108.216621,75.9917603,75.8753052,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,99.4236221
19503.9805,3896.55005,101.414536,72.7434082,72.4963074,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,112.853012
19504.0625,3896.52905,101.983452,72.9340591,71.736618,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,112.853012
19504.1191,3896.51465,102.395309,72.1215668,72.1373672,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,112.853012
19504.0137,3896.5415,101.636246,72.7110291,72.3070755,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,112.853012
19504.4141,3896.44336,102.239151,71.4743729,72.7186966,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,113.075104
19504.3418,3896.46021,101.709198,73.1596603,71.5633926,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,113.075104
19504.3242,3896.46338,101.587563,72.8851089,71.9595261,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,113.075104
19504.4688,3896.42822,102.62738,71.5732956,72.2314682,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,113.075104
19376.3184,3937.125,146.403763,99.5608368,97.8045578,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,70.65728,65.0799332
19378.3008,3936.35742,146.979889,97.4312668,97.9456253,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,70.65728,66.4923553
19379.4121,3935.92773,148.658173,97.264267,95.7206039,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,73.0966721,64.7666626
19382.5547,3934.7251,144.472977,97.4629364,97.0026779,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,73.0966721,67.4712524
19383.3965,3934.40747,145.043518,97.72892,95.6158295,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,71.7987747,69.3192902
19378.7344,3936.19556,148.209946,97.9204407,96.0309601,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,69.7461472,67.598999
19354.9043,3945.73975,156.995911,103.624672,100.238609,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,59.3810844,59.2661858
19354.5039,3945.93237,153.575684,105.954109,101.329674,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,59.3810844,59.2661858
19354.7969,3945.79126,156.089615,104.655914,100.113724,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,59.3810844,59.2661858
19354.541,3945.89087,153.943588,104.57843,102.337105,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,59.3810844,59.2661858
19376.2617,3937.15332,147.014526,98.7873154,98.1128693,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,67.9246216,67.6670303
19364.8926,3941.64502,152.211395,100.993355,99.701088,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,63.5253067,63.0753899
19351.6738,3947.15674,158.86087,106.040504,98.5781784,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,58.0843964,57.942688
19364.7441,3941.70898,150.991638,101.855591,100.058434,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,63.5253067,63.0753899
19363.0371,3942.3916,153.484634,101.352493,99.5635834,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,63.5253067,61.580513
19363.9824,3942.0249,152.957672,102.185616,98.5196609,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,62.7681961,63.0753899
19363.2949,3942.29565,153.922546,101.552254,98.7743301,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,63.5253067,61.7320595
19354.8555,3945.78687,153.186676,105.816589,101.561264,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,59.1498032,59.7921371
19371.6055,3938.97461,149.416397,100.818176,97.3514557,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,67.9246216,63.9959869
19372.666,3938.55005,148.987228,99.0340195,98.7396164,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,67.9246216,64.8210373
19369.0215,3939.98486,149.831711,100.826813,98.8823318,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,67.9246216,62.0410538
19372.7266,3938.5332,149.429855,98.1498184,99.1811981,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,67.9246216,64.8210373
